img_path,label
data/generated_v1_846.png,1
data/generated_v1_847.png,1
data/generated_v1_852.png,1
data/generated_v1_863.png,1
data/generated_v1_865.png,1
data/generated_v1_873.png,1
data/generated_v1_879.png,1
data/generated_v1_908.png,1
data/generated_v1_911.png,1
data/generated_v1_914.png,1
data/generated_v1_918.png,1
data/generated_v1_919.png,1
data/generated_v1_928.png,1
data/generated_v1_929.png,1
data/generated_v1_932.png,1
data/generated_v1_933.png,1
data/generated_v1_938.png,1
data/generated_v1_944.png,1
data/generated_v1_955.png,1
data/generated_v1_958.png,1
data/generated_v1_979.png,1
data/generated_v1_980.png,1
data/generated_v1_984.png,1
data/generated_v1_985.png,1
data/generated_v1_991.png,1
data/generated_v1_995.png,1
data/generated_v1_996.png,1
data/generated_v1_1020.png,1
data/generated_v1_1021.png,1
data/generated_v1_1022.png,1
data/generated_v1_1032.png,1
data/generated_v1_1041.png,1
data/generated_v1_1043.png,1
data/generated_v1_1047.png,1
data/generated_v1_1048.png,1
data/generated_v1_1051.png,1
data/generated_v1_1053.png,1
data/generated_v1_1056.png,1
data/generated_v1_1057.png,1
data/generated_v1_1059.png,1
data/generated_v1_1060.png,1
data/generated_v1_1061.png,1
data/generated_v1_1062.png,1
data/generated_v1_1067.png,1
data/generated_v1_1076.png,1
data/generated_v1_1080.png,1
data/generated_v1_1091.png,1
data/generated_v1_1092.png,1
data/generated_v1_1112.png,1
data/generated_v1_1114.png,1
data/generated_v1_1122.png,1
data/generated_v1_1128.png,1
data/generated_v1_1130.png,1
data/generated_v1_1134.png,1
data/generated_v1_1136.png,1
data/generated_v1_1143.png,1
data/generated_v1_1152.png,1
data/generated_v1_1156.png,1
data/generated_v1_1159.png,1
data/generated_v1_1165.png,1
data/generated_v1_1166.png,1
data/generated_v1_1169.png,1
data/generated_v1_1173.png,1
data/generated_v1_1177.png,1
data/generated_v1_1179.png,1
data/generated_v1_1190.png,1
data/generated_v1_1200.png,1
data/generated_v1_1204.png,1
data/generated_v1_1213.png,1
data/generated_v1_1241.png,1
data/generated_v1_1247.png,1
data/generated_v1_1257.png,1
data/generated_v1_1262.png,1
data/generated_v1_1264.png,1
data/generated_v1_1266.png,1
data/generated_v1_1267.png,1
data/generated_v1_1268.png,1
data/generated_v1_1287.png,1
data/generated_v1_1300.png,1
data/generated_v1_1305.png,1
data/generated_v1_1307.png,1
data/generated_v1_1325.png,1
data/generated_v1_1332.png,1
data/generated_v1_1348.png,1
data/generated_v1_1349.png,1
data/generated_v1_1351.png,1
data/generated_v1_1355.png,1
data/generated_v1_1358.png,1
data/generated_v1_1362.png,1
data/generated_v1_1363.png,1
data/generated_v1_1366.png,1
data/generated_v1_1378.png,1
data/generated_v1_1380.png,1
data/generated_v1_1388.png,1
data/generated_v1_1399.png,1
data/generated_v1_1415.png,1
data/generated_v1_1422.png,1
data/generated_v1_1427.png,1
data/generated_v1_1434.png,1
data/generated_v1_1435.png,1
data/generated_v1_1436.png,1
data/generated_v1_1438.png,1
data/generated_v1_1439.png,1
data/generated_v1_1443.png,1
data/generated_v1_1453.png,1
data/generated_v1_1462.png,1
data/generated_v1_1470.png,1
data/generated_v1_1489.png,1
data/generated_v1_1491.png,1
data/generated_v1_1492.png,1
data/generated_v1_1493.png,1
data/generated_v1_1495.png,1
data/generated_v1_1497.png,1
data/generated_v1_1504.png,1
data/generated_v1_1512.png,1
data/generated_v1_1520.png,1
data/generated_v1_1532.png,1
data/generated_v1_1533.png,1
data/generated_v1_1537.png,1
data/generated_v1_1541.png,1
data/generated_v1_1542.png,1
data/generated_v1_1547.png,1
data/generated_v1_1556.png,1
data/generated_v1_1566.png,1
data/generated_v1_1567.png,1
data/generated_v1_1570.png,1
data/generated_v1_1574.png,1
data/generated_v1_1581.png,1
data/generated_v1_1583.png,1
data/generated_v1_1593.png,1
data/generated_v1_1596.png,1
data/generated_v1_1607.png,1
data/generated_v1_1608.png,1
data/generated_v1_1616.png,1
data/generated_v1_1617.png,1
data/generated_v1_1620.png,1
data/generated_v1_1621.png,1
data/generated_v1_1622.png,1
data/generated_v1_1633.png,1
data/generated_v1_1635.png,1
data/generated_v1_1642.png,1
data/generated_v1_1647.png,1
data/generated_v1_1668.png,1
data/generated_v1_1669.png,1
data/generated_v1_1671.png,1
data/generated_v1_1672.png,1
data/generated_v1_1674.png,1
data/generated_v1_1676.png,1
data/generated_v1_1677.png,1
data/generated_v1_1696.png,1
data/generated_v1_1697.png,1
data/generated_v1_1705.png,1
data/generated_v1_1716.png,1
data/generated_v1_1721.png,1
data/generated_v1_1730.png,1
data/generated_v1_1736.png,1
data/generated_v1_1751.png,1
data/generated_v1_1785.png,1
data/generated_v1_1796.png,1
data/generated_v1_1813.png,1
data/generated_v1_1814.png,1
data/generated_v1_1818.png,1
data/generated_v1_1834.png,1
data/generated_v1_1842.png,1
data/generated_v1_1846.png,1
data/generated_v1_1851.png,1
data/generated_v1_1863.png,1
data/generated_v1_1878.png,1
data/generated_v1_1879.png,1
data/generated_v1_1881.png,1
data/generated_v1_1883.png,1
data/generated_v1_1906.png,1
data/generated_v1_1910.png,1
data/generated_v1_1924.png,1
data/generated_v1_1934.png,1
data/generated_v1_1953.png,1
data/generated_v1_1961.png,1
data/generated_v1_1962.png,1
data/generated_v1_1963.png,1
data/generated_v1_1974.png,1
data/generated_v1_1975.png,1
data/generated_v1_1986.png,1
data/generated_v1_1989.png,1
data/generated_v1_1997.png,1
data/generated_v1_2006.png,1
data/generated_v1_2007.png,1
data/generated_v1_2013.png,1
data/generated_v1_2019.png,1
data/generated_v1_2022.png,1
data/generated_v1_2038.png,1
data/generated_v1_2039.png,1
data/generated_v1_2059.png,1
data/generated_v1_2094.png,1
data/generated_v1_2101.png,1
data/generated_v1_2103.png,1
data/generated_v1_2104.png,1
data/generated_v1_2106.png,1
data/generated_v1_2111.png,1
data/generated_v1_2112.png,1
data/generated_v1_2113.png,1
data/generated_v1_2115.png,1
data/generated_v1_2124.png,1
data/generated_v1_2129.png,1
data/generated_v1_2135.png,1
data/generated_v1_2142.png,1
data/generated_v1_2153.png,1
data/generated_v1_2154.png,1
data/generated_v1_2157.png,1
data/generated_v1_2158.png,1
data/generated_v1_2166.png,1
data/generated_v1_2172.png,1
data/generated_v1_2176.png,1
data/generated_v1_2181.png,1
data/generated_v1_2183.png,1
data/generated_v1_2188.png,1
data/generated_v1_2189.png,1
data/generated_v1_2190.png,1
data/generated_v1_2201.png,1
data/generated_v1_2204.png,1
data/generated_v1_2205.png,1
data/generated_v1_2214.png,1
data/generated_v1_2222.png,1
data/generated_v1_2223.png,1
data/generated_v1_2225.png,1
data/generated_v1_2226.png,1
data/generated_v1_2230.png,1
data/generated_v1_2233.png,1
data/generated_v1_2235.png,1
data/generated_v1_2238.png,1
data/generated_v1_2239.png,1
data/generated_v1_2253.png,1
data/generated_v1_2269.png,1
data/generated_v1_2273.png,1
data/generated_v1_2284.png,1
data/generated_v1_2305.png,1
data/generated_v1_2311.png,1
data/generated_v1_2322.png,1
data/generated_v1_2333.png,1
data/generated_v1_2341.png,1
data/generated_v1_2363.png,1
data/generated_v1_2366.png,1
data/generated_v1_2367.png,1
data/generated_v1_2374.png,1
data/generated_v1_2381.png,1
data/generated_v1_2402.png,1
data/generated_v1_2404.png,1
data/generated_v1_2412.png,1
data/generated_v1_2415.png,1
data/generated_v1_2420.png,1
data/generated_v1_2422.png,1
data/generated_v1_2435.png,1
data/generated_v1_2438.png,1
data/generated_v1_2442.png,1
data/generated_v1_2452.png,1
data/generated_v1_2463.png,1
data/generated_v1_2468.png,1
data/generated_v1_2477.png,1
data/generated_v1_2491.png,1
data/generated_v1_2499.png,1
data/generated_v1_2500.png,1
data/generated_v1_2507.png,1
data/generated_v1_2535.png,1
data/generated_v1_2541.png,1
data/generated_v1_2543.png,1
data/generated_v1_2559.png,1
data/generated_v1_2573.png,1
data/generated_v1_2586.png,1
data/generated_v1_2587.png,1
data/generated_v1_2588.png,1
data/generated_v1_2596.png,1
data/generated_v1_2603.png,1
data/generated_v1_2616.png,1
data/generated_v1_2628.png,1
data/generated_v1_2647.png,1
data/generated_v1_2652.png,1
data/generated_v1_2653.png,1
data/generated_v1_2658.png,1
data/generated_v1_2677.png,1
data/generated_v1_2687.png,1
data/generated_v1_2721.png,1
data/generated_v1_2771.png,1
data/generated_v1_2796.png,1
data/generated_v1_2822.png,1
data/generated_v1_2835.png,1
data/generated_v1_2849.png,1
data/generated_v1_2894.png,1
data/data2/generated_v2_3001.png,1
data/data2/generated_v2_3014.png,1
data/data2/generated_v2_3017.png,1
data/data2/generated_v2_3035.png,1
data/data2/generated_v2_3054.png,1
data/data2/generated_v2_3103.png,1
data/data2/generated_v2_3119.png,1
data/data2/generated_v2_3144.png,1
data/data2/generated_v2_3148.png,1
data/data2/generated_v2_3150.png,1
data/data2/generated_v2_3166.png,1
data/data2/generated_v2_3172.png,1
data/data2/generated_v2_3175.png,1
data/data2/generated_v2_3191.png,1
data/data2/generated_v2_3200.png,1
data/data2/generated_v2_3218.png,1
data/data2/generated_v2_3242.png,1
data/data2/generated_v2_3264.png,1
data/data2/generated_v2_3283.png,1
data/data2/generated_v2_3316.png,1
data/data2/generated_v2_3357.png,1
data/data2/generated_v2_3368.png,1
data/data2/generated_v2_3379.png,1
data/data2/generated_v2_3393.png,1
data/data2/generated_v2_3402.png,1
data/data2/generated_v2_3404.png,1
data/data2/generated_v2_3459.png,1
data/data2/generated_v2_3511.png,1
data/data2/generated_v2_3594.png,1
data/data2/generated_v2_3605.png,1
data/data2/generated_v2_3607.png,1
data/data2/generated_v2_3617.png,1
data/data2/generated_v2_3646.png,1
data/data2/generated_v2_3661.png,1
data/data2/generated_v2_3668.png,1
data/data2/generated_v2_3672.png,1
data/data2/generated_v2_3690.png,1
data/data2/generated_v2_3701.png,1
data/data2/generated_v2_3716.png,1
data/data2/generated_v2_3760.png,1
data/data2/generated_v2_3787.png,1
data/data2/generated_v2_3819.png,1
data/data2/generated_v2_3854.png,1
data/data2/generated_v2_3885.png,1
data/data2/generated_v2_3929.png,1
data/data2/generated_v2_3947.png,1
data/data2/generated_v2_3963.png,1
data/data2/generated_v2_3965.png,1
data/data2/generated_v2_3970.png,1
data/data2/generated_v2_3985.png,1
data/data3/generated_case_0.jpg,0
data/data3/generated_case_1.jpg,0
data/data3/generated_case_2.jpg,0
data/data3/generated_case_3.jpg,0
data/data3/generated_case_4.jpg,0
data/data3/generated_case_5.jpg,0
data/data3/generated_case_6.jpg,0
data/data3/generated_case_7.jpg,0
data/data3/generated_case_8.jpg,1
data/data3/generated_case_9.jpg,0
data/data3/generated_case_10.jpg,0
data/data3/generated_case_11.jpg,0
data/data3/generated_case_12.jpg,0
data/data3/generated_case_13.jpg,0
data/data3/generated_case_14.jpg,0
data/data3/generated_case_15.jpg,0
data/data3/generated_case_16.jpg,0
data/data3/generated_case_17.jpg,0
data/data3/generated_case_18.jpg,1
data/data3/generated_case_19.jpg,0
data/data3/generated_case_20.jpg,0
data/data3/generated_case_21.jpg,0
data/data3/generated_case_22.jpg,1
data/data3/generated_case_23.jpg,0
data/data3/generated_case_24.jpg,0
data/data3/generated_case_25.jpg,0
data/data3/generated_case_26.jpg,0
data/data3/generated_case_27.jpg,0
data/data3/generated_case_28.jpg,0
data/data3/generated_case_29.jpg,0
data/data3/generated_case_30.jpg,0
data/data3/generated_case_31.jpg,0
data/data3/generated_case_32.jpg,1
data/data3/generated_case_33.jpg,0
data/data3/generated_case_34.jpg,0
data/data3/generated_case_35.jpg,0
data/data3/generated_case_36.jpg,0
data/data3/generated_case_37.jpg,0
data/data3/generated_case_38.jpg,0
data/data3/generated_case_39.jpg,0
data/data3/generated_case_40.jpg,0
data/data3/generated_case_41.jpg,0
data/data3/generated_case_42.jpg,0
data/data3/generated_case_43.jpg,0
data/data3/generated_case_44.jpg,0
data/data3/generated_case_45.jpg,0
data/data3/generated_case_46.jpg,0
data/data3/generated_case_47.jpg,0
data/data3/generated_case_48.jpg,0
data/data3/generated_case_49.jpg,0
data/data3/generated_case_51.jpg,0
data/data3/generated_case_52.jpg,0
data/data3/generated_case_53.jpg,0
data/data3/generated_case_54.jpg,0
data/data3/generated_case_55.jpg,0
data/data3/generated_case_56.jpg,0
data/data3/generated_case_57.jpg,0
data/data3/generated_case_58.jpg,0
data/data3/generated_case_59.jpg,0
data/data3/generated_case_60.jpg,0
data/data3/generated_case_61.jpg,0
data/data3/generated_case_62.jpg,0
data/data3/generated_case_63.jpg,0
data/data3/generated_case_64.jpg,0
data/data3/generated_case_65.jpg,0
data/data3/generated_case_66.jpg,0
data/data3/generated_case_67.jpg,0
data/data3/generated_case_68.jpg,0
data/data3/generated_case_69.jpg,1
data/data3/generated_case_70.jpg,0
data/data3/generated_case_71.jpg,0
data/data3/generated_case_72.jpg,0
data/data3/generated_case_73.jpg,0
data/data3/generated_case_74.jpg,0
data/data3/generated_case_75.jpg,0
data/data3/generated_case_76.jpg,0
data/data3/generated_case_77.jpg,0
data/data3/generated_case_78.jpg,0
data/data3/generated_case_79.jpg,0
data/data3/generated_case_80.jpg,0
data/data3/generated_case_81.jpg,0
data/data3/generated_case_82.jpg,0
data/data3/generated_case_83.jpg,0
data/data3/generated_case_84.jpg,0
data/data3/generated_case_85.jpg,0
data/data3/generated_case_86.jpg,0
data/data3/generated_case_87.jpg,0
data/data3/generated_case_88.jpg,0
data/data3/generated_case_89.jpg,0
data/data3/generated_case_90.jpg,0
data/data3/generated_case_91.jpg,0
data/data3/generated_case_92.jpg,0
data/data3/generated_case_93.jpg,0
data/data3/generated_case_94.jpg,0
data/data3/generated_case_95.jpg,0
data/data3/generated_case_96.jpg,0
data/data3/generated_case_97.jpg,0
data/data3/generated_case_98.jpg,0
data/data3/generated_case_99.jpg,1
data/data3/generated_case_100.jpg,0
data/data3/generated_case_101.jpg,0
data/data3/generated_case_102.jpg,0
data/data3/generated_case_103.jpg,0
data/data3/generated_case_104.jpg,0
data/data3/generated_case_105.jpg,0
data/data3/generated_case_106.jpg,0
data/data3/generated_case_107.jpg,0
data/data3/generated_case_108.jpg,0
data/data3/generated_case_109.jpg,0
data/data3/generated_case_110.jpg,0
data/data3/generated_case_111.jpg,0
data/data3/generated_case_112.jpg,0
data/data3/generated_case_113.jpg,0
data/data3/generated_case_114.jpg,0
data/data3/generated_case_115.jpg,0
data/data3/generated_case_116.jpg,0
data/data3/generated_case_117.jpg,0
data/data3/generated_case_118.jpg,0
data/data3/generated_case_119.jpg,0
data/data3/generated_case_120.jpg,0
data/data3/generated_case_121.jpg,0
data/data3/generated_case_122.jpg,0
data/data3/generated_case_123.jpg,0
data/data3/generated_case_124.jpg,0
data/data3/generated_case_125.jpg,0
data/data3/generated_case_126.jpg,1
data/data3/generated_case_127.jpg,1
data/data3/generated_case_128.jpg,0
data/data3/generated_case_129.jpg,0
data/data3/generated_case_130.jpg,0
data/data3/generated_case_131.jpg,0
data/data3/generated_case_132.jpg,0
data/data3/generated_case_133.jpg,0
data/data3/generated_case_134.jpg,1
data/data3/generated_case_135.jpg,0
data/data3/generated_case_136.jpg,0
data/data3/generated_case_137.jpg,0
data/data3/generated_case_138.jpg,0
data/data3/generated_case_139.jpg,0
data/data3/generated_case_140.jpg,0
data/data3/generated_case_141.jpg,0
data/data3/generated_case_142.jpg,0
data/data3/generated_case_143.jpg,0
data/data3/generated_case_144.jpg,0
data/data3/generated_case_145.jpg,0
data/data3/generated_case_146.jpg,0
data/data3/generated_case_147.jpg,0
data/data3/generated_case_148.jpg,0
data/data3/generated_case_149.jpg,0
data/data3/generated_case_150.jpg,0
data/data3/generated_case_151.jpg,0
data/data3/generated_case_152.jpg,0
data/data3/generated_case_153.jpg,0
data/data3/generated_case_154.jpg,0
data/data3/generated_case_155.jpg,0
data/data3/generated_case_156.jpg,0
data/data3/generated_case_157.jpg,0
data/data3/generated_case_158.jpg,0
data/data3/generated_case_159.jpg,0
data/data3/generated_case_160.jpg,0
data/data3/generated_case_161.jpg,1
data/data3/generated_case_162.jpg,0
data/data3/generated_case_163.jpg,0
data/data3/generated_case_164.jpg,1
data/data3/generated_case_165.jpg,0
data/data3/generated_case_166.jpg,0
data/data3/generated_case_167.jpg,0
data/data3/generated_case_168.jpg,0
data/data3/generated_case_169.jpg,0
data/data3/generated_case_170.jpg,0
data/data3/generated_case_171.jpg,1
data/data3/generated_case_172.jpg,0
data/data3/generated_case_173.jpg,0
data/data3/generated_case_174.jpg,0
data/data3/generated_case_175.jpg,0
data/data3/generated_case_176.jpg,0
data/data3/generated_case_177.jpg,0
data/data3/generated_case_178.jpg,0
data/data3/generated_case_179.jpg,0
data/data3/generated_case_180.jpg,0
data/data3/generated_case_181.jpg,0
data/data3/generated_case_182.jpg,0
data/data3/generated_case_183.jpg,0
data/data3/generated_case_184.jpg,0
data/data3/generated_case_185.jpg,0
data/data3/generated_case_186.jpg,0
data/data3/generated_case_187.jpg,0
data/data3/generated_case_188.jpg,0
data/data3/generated_case_189.jpg,0
data/data3/generated_case_190.jpg,0
data/data3/generated_case_191.jpg,0
data/data3/generated_case_192.jpg,0
data/data3/generated_case_193.jpg,0
data/data3/generated_case_194.jpg,0
data/data3/generated_case_195.jpg,0
data/data3/generated_case_196.jpg,0
data/data3/generated_case_197.jpg,0
data/data3/generated_case_198.jpg,0
data/data3/generated_case_199.jpg,0
data/data3/generated_case_200.jpg,0
data/data3/generated_case_201.jpg,0
data/data3/generated_case_202.jpg,0
data/data3/generated_case_203.jpg,0
data/data3/generated_case_204.jpg,0
data/data3/generated_case_206.jpg,0
data/data3/generated_case_207.jpg,0
data/data3/generated_case_208.jpg,1
data/data3/generated_case_209.jpg,0
data/data3/generated_case_210.jpg,0
data/data3/generated_case_211.jpg,0
data/data3/generated_case_212.jpg,0
data/data3/generated_case_213.jpg,1
data/data3/generated_case_214.jpg,0
data/data3/generated_case_215.jpg,0
data/data3/generated_case_216.jpg,0
data/data3/generated_case_217.jpg,1
data/data3/generated_case_218.jpg,0
data/data3/generated_case_219.jpg,0
data/data3/generated_case_220.jpg,0
data/data3/generated_case_221.jpg,0
data/data3/generated_case_222.jpg,0
data/data3/generated_case_224.jpg,0
data/data3/generated_case_225.jpg,0
data/data3/generated_case_226.jpg,0
data/data3/generated_case_227.jpg,1
data/data3/generated_case_228.jpg,0
data/data3/generated_case_229.jpg,0
data/data3/generated_case_230.jpg,0
data/data3/generated_case_231.jpg,0
data/data3/generated_case_232.jpg,0
data/data3/generated_case_233.jpg,0
data/data3/generated_case_234.jpg,0
data/data3/generated_case_235.jpg,0
data/data3/generated_case_236.jpg,0
data/data3/generated_case_237.jpg,0
data/data3/generated_case_238.jpg,0
data/data3/generated_case_239.jpg,0
data/data3/generated_case_240.jpg,0
data/data3/generated_case_241.jpg,0
data/data3/generated_case_243.jpg,0
data/data3/generated_case_244.jpg,0
data/data3/generated_case_245.jpg,0
data/data3/generated_case_246.jpg,0
data/data3/generated_case_247.jpg,0
data/data3/generated_case_248.jpg,0
data/data3/generated_case_249.jpg,0
data/data3/generated_case_250.jpg,0
data/data3/generated_case_251.jpg,0
data/data3/generated_case_252.jpg,0
data/data3/generated_case_253.jpg,1
data/data3/generated_case_254.jpg,0
data/data3/generated_case_255.jpg,1
data/data3/generated_case_256.jpg,0
data/data3/generated_case_257.jpg,0
data/data3/generated_case_258.jpg,0
data/data3/generated_case_259.jpg,0
data/data3/generated_case_260.jpg,0
data/data3/generated_case_261.jpg,0
data/data3/generated_case_262.jpg,0
data/data3/generated_case_263.jpg,0
data/data3/generated_case_264.jpg,0
data/data3/generated_case_265.jpg,0
data/data3/generated_case_266.jpg,0
data/data3/generated_case_267.jpg,1
data/data3/generated_case_268.jpg,0
data/data3/generated_case_269.jpg,0
data/data3/generated_case_270.jpg,1
data/data3/generated_case_271.jpg,1
data/data3/generated_case_272.jpg,0
data/data3/generated_case_273.jpg,0
data/data3/generated_case_274.jpg,0
data/data3/generated_case_275.jpg,0
data/data3/generated_case_276.jpg,0
data/data3/generated_case_277.jpg,0
data/data3/generated_case_278.jpg,0
data/data3/generated_case_279.jpg,0
data/data3/generated_case_280.jpg,0
data/data3/generated_case_281.jpg,0
data/data3/generated_case_282.jpg,0
data/data3/generated_case_283.jpg,0
data/data3/generated_case_284.jpg,0
data/data3/generated_case_285.jpg,0
data/data3/generated_case_286.jpg,0
data/data3/generated_case_287.jpg,0
data/data3/generated_case_288.jpg,1
data/data3/generated_case_289.jpg,0
data/data3/generated_case_290.jpg,0
data/data3/generated_case_291.jpg,0
data/data3/generated_case_292.jpg,0
data/data3/generated_case_293.jpg,0
data/data3/generated_case_294.jpg,0
data/data3/generated_case_295.jpg,0
data/data3/generated_case_296.jpg,0
data/data3/generated_case_297.jpg,0
data/data3/generated_case_298.jpg,1
data/data3/generated_case_299.jpg,0
data/data3/generated_case_300.jpg,0
data/data3/generated_case_301.jpg,0
data/data3/generated_case_302.jpg,0
data/data3/generated_case_303.jpg,0
data/data3/generated_case_304.jpg,0
data/data3/generated_case_306.jpg,1
data/data3/generated_case_307.jpg,0
data/data3/generated_case_308.jpg,0
data/data3/generated_case_309.jpg,0
data/data3/generated_case_310.jpg,0
data/data3/generated_case_311.jpg,0
data/data3/generated_case_312.jpg,0
data/data3/generated_case_313.jpg,0
data/data3/generated_case_314.jpg,0
data/data3/generated_case_315.jpg,0
data/data3/generated_case_316.jpg,0
data/data3/generated_case_317.jpg,0
data/data3/generated_case_318.jpg,0
data/data3/generated_case_319.jpg,1
data/data3/generated_case_320.jpg,0
data/data3/generated_case_321.jpg,0
data/data3/generated_case_322.jpg,0
data/data3/generated_case_323.jpg,0
data/data3/generated_case_324.jpg,0
data/data3/generated_case_325.jpg,0
data/data3/generated_case_326.jpg,0
data/data3/generated_case_327.jpg,0
data/data3/generated_case_328.jpg,0
data/data3/generated_case_329.jpg,0
data/data3/generated_case_330.jpg,0
data/data3/generated_case_331.jpg,0
data/data3/generated_case_332.jpg,0
data/data3/generated_case_333.jpg,0
data/data3/generated_case_334.jpg,0
data/data3/generated_case_335.jpg,0
data/data3/generated_case_336.jpg,0
data/data3/generated_case_337.jpg,0
data/data3/generated_case_338.jpg,0
data/data3/generated_case_339.jpg,0
data/data3/generated_case_340.jpg,0
data/data3/generated_case_341.jpg,0
data/data3/generated_case_342.jpg,0
data/data3/generated_case_343.jpg,0
data/data3/generated_case_344.jpg,0
data/data3/generated_case_345.jpg,1
data/data3/generated_case_346.jpg,0
data/data3/generated_case_347.jpg,0
data/data3/generated_case_348.jpg,0
data/data3/generated_case_349.jpg,0
data/data3/generated_case_350.jpg,0
data/data3/generated_case_351.jpg,0
data/data3/generated_case_352.jpg,0
data/data3/generated_case_353.jpg,0
data/data3/generated_case_354.jpg,0
data/data3/generated_case_355.jpg,0
data/data3/generated_case_356.jpg,0
data/data3/generated_case_357.jpg,0
data/data3/generated_case_358.jpg,0
data/data3/generated_case_359.jpg,0
data/data3/generated_case_360.jpg,0
data/data3/generated_case_361.jpg,0
data/data3/generated_case_362.jpg,0
data/data3/generated_case_363.jpg,0
data/data3/generated_case_364.jpg,0
data/data3/generated_case_365.jpg,0
data/data3/generated_case_366.jpg,0
data/data3/generated_case_367.jpg,0
data/data3/generated_case_368.jpg,1
data/data3/generated_case_369.jpg,0
data/data3/generated_case_370.jpg,0
data/data3/generated_case_371.jpg,0
data/data3/generated_case_372.jpg,0
data/data3/generated_case_373.jpg,0
data/data3/generated_case_374.jpg,0
data/data3/generated_case_375.jpg,0
data/data3/generated_case_376.jpg,0
data/data3/generated_case_377.jpg,0
data/data3/generated_case_378.jpg,0
data/data3/generated_case_379.jpg,0
data/data3/generated_case_380.jpg,0
data/data3/generated_case_381.jpg,0
data/data3/generated_case_382.jpg,0
data/data3/generated_case_383.jpg,0
data/data3/generated_case_384.jpg,0
data/data3/generated_case_385.jpg,0
data/data3/generated_case_386.jpg,1
data/data3/generated_case_387.jpg,0
data/data3/generated_case_388.jpg,0
data/data3/generated_case_389.jpg,0
data/data3/generated_case_390.jpg,0
data/data3/generated_case_391.jpg,0
data/data3/generated_case_392.jpg,0
data/data3/generated_case_393.jpg,0
data/data3/generated_case_394.jpg,0
data/data3/generated_case_395.jpg,0
data/data3/generated_case_396.jpg,0
data/data3/generated_case_397.jpg,0
data/data3/generated_case_398.jpg,0
data/data3/generated_case_399.jpg,0
data/data3/generated_case_400.jpg,0
data/data3/generated_case_401.jpg,0
data/data3/generated_case_402.jpg,0
data/data3/generated_case_403.jpg,0
data/data3/generated_case_404.jpg,0
data/data3/generated_case_405.jpg,0
data/data3/generated_case_406.jpg,0
data/data3/generated_case_407.jpg,0
data/data3/generated_case_408.jpg,0
data/data3/generated_case_409.jpg,0
data/data3/generated_case_410.jpg,1
data/data3/generated_case_411.jpg,0
data/data3/generated_case_412.jpg,0
data/data3/generated_case_413.jpg,0
data/data3/generated_case_414.jpg,0
data/data3/generated_case_415.jpg,0
data/data3/generated_case_416.jpg,0
data/data3/generated_case_417.jpg,0
data/data3/generated_case_418.jpg,0
data/data3/generated_case_419.jpg,0
